objectID,event_order,event_type,event_date,actor_or_institution,location,description,source_url,source_type,confidence_level,researcher,last_reviewed_date,description_es,description_en
qb:103395,2,transfer,antes de 1886,Smithsonian Institution,"Washington D.C., Estados Unidos",Pieza inventariada originalmente en la Smithsonian (n.° 74355) antes de su intercambio con un museo francés.,https://collections.quaibranly.fr/#/objet/103395,museum_record,high,"Claude (fuentes: collections.quaibranly.fr, ri.conicet.gov.ar, te-eo.com, persee.fr)",2026-08-31,Pieza inventariada originalmente en la Smithsonian (n.° 74355) antes de su intercambio con un museo francés.,Piece originally catalogued at the Smithsonian (no. 74355) before its exchange with a French museum.
qb:103395,3,acquisition,1886,Musée d'Ethnographie du Trocadéro (intercambio con la Smithsonian Institution),"París, Francia",Ingresó a la colección por intercambio institucional entre museos etnográficos -- caso de contraste sin mecanismo colonial francés (Alaska nunca fue territorio francés).,https://collections.quaibranly.fr/#/objet/103395,museum_record,high,"Claude (fuentes: collections.quaibranly.fr, ri.conicet.gov.ar, te-eo.com, persee.fr)",2026-08-31,Ingresó a la colección por intercambio institucional entre museos etnográficos -- caso de contraste sin mecanismo colonial francés (Alaska nunca fue territorio francés).,Entered the collection through an institutional exchange between ethnographic museums -- a contrast case with no French colonial mechanism (Alaska was never French territory).
qb:103395,4,transfer,2006,Musée du Quai Branly - Jacques Chirac,"París, Francia","Pasa a la colección del museo nuevo, vía el Musée de l'Homme (sucesor del Trocadéro desde 1937).",https://collections.quaibranly.fr/#/objet/103395,museum_record,high,"Claude (fuentes: collections.quaibranly.fr, ri.conicet.gov.ar, te-eo.com, persee.fr)",2026-08-31,"Pasa a la colección del museo nuevo, vía el Musée de l'Homme (sucesor del Trocadéro desde 1937).","Enters the new museum's collection, via the Musée de l'Homme (successor to the Trocadéro since 1937)."
met:543900,1,creation,ca. 2420-2389 a.C. (Dinastía 5),Nikare (escriba y sacerdote),"Saqqara, Egipto",Estatua funeraria tallada para la tumba de Nikare.,https://www.metmuseum.org/art/collection/search/543900,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,Estatua funeraria tallada para la tumba de Nikare.,Funerary statue carved for the tomb of Nikare.
met:543900,2,excavation,desconocida (antes de 1948),Desconocido/a,"Saqqara, Egipto",Sin excavador ni fecha de hallazgo documentados -- la tumba de Nikare no fue excavada científicamente ni su ubicación exacta registrada; la pieza aparece ya en el mercado de arte a mediados del siglo XX.,https://en.wikipedia.org/wiki/Nykara,secondary_source,low,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,Sin excavador ni fecha de hallazgo documentados -- la tumba de Nikare no fue excavada científicamente ni su ubicación exacta registrada; la pieza aparece ya en el mercado de arte a mediados del siglo XX.,"No excavator or discovery date documented -- Nikare's tomb was not scientifically excavated, nor was its exact location recorded; the piece simply appears already on the art market by the mid-20th century."
met:543900,3,sale,1948-1952,Mercado de arte,"Nueva York, Estados Unidos (probable)","El conjunto escultórico familiar de Nikare se dispersa en el mercado de arte -- piezas relacionadas del mismo hallazgo son adquiridas por separado por el Met, el Brooklyn Museum y el Cleveland Museum of Art.",https://en.wikipedia.org/wiki/Nykara,secondary_source,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"El conjunto escultórico familiar de Nikare se dispersa en el mercado de arte -- piezas relacionadas del mismo hallazgo son adquiridas por separado por el Met, el Brooklyn Museum y el Cleveland Museum of Art.","The Nikare family sculptural group is dispersed on the art market -- related pieces from the same find are separately acquired by the Met, the Brooklyn Museum, and the Cleveland Museum of Art."
met:543900,4,acquisition,1948,The Metropolitan Museum of Art (Rogers Fund),"Nueva York, Estados Unidos",El Met adquiere la estatua de Nikare como escriba mediante el Rogers Fund.,https://www.metmuseum.org/art/collection/search/543900,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,El Met adquiere la estatua de Nikare como escriba mediante el Rogers Fund.,The Met acquires the statue of Nikare as a scribe through the Rogers Fund.
met:543901,1,creation,ca. 2420-2389 a.C. (Dinastía 5),Nikare (escriba y sacerdote) y su familia,"Saqqara, Egipto","Grupo escultórico funerario de Nikare con su esposa e hija, tallado para la misma tumba que la estatua individual de Nikare.",https://www.metmuseum.org/art/collection/search/543901,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"Grupo escultórico funerario de Nikare con su esposa e hija, tallado para la misma tumba que la estatua individual de Nikare.","Funerary sculptural group of Nikare with his wife and daughter, carved for the same tomb as Nikare's individual statue."
met:543901,2,sale,1948-1952,Mercado de arte,"Nueva York, Estados Unidos (probable)","Se dispersa junto con la estatua individual de Nikare (met:543900) y otras piezas del mismo hallazgo, vendidas por separado al Met, al Brooklyn Museum y al Cleveland Museum of Art.",https://en.wikipedia.org/wiki/Nykara,secondary_source,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"Se dispersa junto con la estatua individual de Nikare (met:543900) y otras piezas del mismo hallazgo, vendidas por separado al Met, al Brooklyn Museum y al Cleveland Museum of Art.","Dispersed along with Nikare's individual statue (met:543900) and other pieces from the same find, sold separately to the Met, the Brooklyn Museum, and the Cleveland Museum of Art."
met:543901,3,acquisition,1952,The Metropolitan Museum of Art (Rogers Fund),"Nueva York, Estados Unidos","El Met adquiere el grupo de Nikare con su esposa e hija, cuatro años después de la estatua individual del mismo conjunto.",https://www.metmuseum.org/art/collection/search/543901,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"El Met adquiere el grupo de Nikare con su esposa e hija, cuatro años después de la estatua individual del mismo conjunto.","The Met acquires the group of Nikare with his wife and daughter, four years after the individual statue from the same set."
met:820847,1,excavation,1911,Barón Max von Oppenheim,"Tell Halaf, Siria (entonces Imperio Otomano)",Oppenheim excava el palacio neohitita de Tell Halaf y descubre 194 ortostatos con relieves narrativos.,https://www.metmuseum.org/-/media/files/exhibitions/2019/rayyane_tabet_alien_property/alien-property-chronology-of-the-tell-halaf-reliefs.pdf,secondary_source,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,Oppenheim excava el palacio neohitita de Tell Halaf y descubre 194 ortostatos con relieves narrativos.,Oppenheim excavates the Neo-Hittite palace of Tell Halaf and discovers 194 orthostats with narrative relief carvings.
met:820847,2,other,1943,Alien Property Custodian (EE.UU.),"Nueva York, Estados Unidos","8 relieves que Oppenheim había traído a EE.UU. en 1931 sin venderlos son confiscados por titularidad alemana durante la Segunda Guerra Mundial; el Met los compra poco después a esa oficina -- historia de las piezas antiguas reales, no de esta obra de Tabet.",https://www.metmuseum.org/-/media/files/exhibitions/2019/rayyane_tabet_alien_property/alien-property-chronology-of-the-tell-halaf-reliefs.pdf,secondary_source,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"8 relieves que Oppenheim había traído a EE.UU. en 1931 sin venderlos son confiscados por titularidad alemana durante la Segunda Guerra Mundial; el Met los compra poco después a esa oficina -- historia de las piezas antiguas reales, no de esta obra de Tabet.","8 reliefs Oppenheim had brought to the U.S. in 1931 without selling them are seized as German-owned property during World War II; the Met purchases them soon after from that office -- history of the real ancient pieces, not of this Tabet artwork."
met:820847,3,creation,2017-en curso,Rayyane Tabet,Nueva York/Beirut,"Tabet crea la serie de frotados ""Alien Property"", reconstruyendo en papel el friso disperso de Tell Halaf.",https://www.metmuseum.org/press-releases/rayyane-tabet-alien-property-2019-exhibitions,secondary_source,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"Tabet crea la serie de frotados ""Alien Property"", reconstruyendo en papel el friso disperso de Tell Halaf.","Tabet creates the ""Alien Property"" rubbing series, reconstructing on paper the dispersed Tell Halaf frieze."
met:820847,4,acquisition,2019,The Metropolitan Museum of Art,"Nueva York, Estados Unidos","El Met compra la obra directamente a Tabet, artista vivo.",https://www.metmuseum.org/art/collection/search/820847,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"El Met compra la obra directamente a Tabet, artista vivo.","The Met purchases the work directly from Tabet, a living artist."
met:96404,1,creation,principios del siglo XX,Pueblo kuba (no identificado/a),República Democrática del Congo,"Falda ceremonial de rafia bordada, manufactura kuba.",https://www.metmuseum.org/art/collection/search/96404,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"Falda ceremonial de rafia bordada, manufactura kuba.","Embroidered raffia ceremonial wrapper, Kuba manufacture."
met:96404,2,acquisition,1991,"The Metropolitan Museum of Art (Various Donors, por intercambio)","Nueva York, Estados Unidos",El Met adquiere la pieza por intercambio -- sin documentación pública de ningún propietario o coleccionista anterior.,https://www.metmuseum.org/art/collection/search/96404,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,El Met adquiere la pieza por intercambio -- sin documentación pública de ningún propietario o coleccionista anterior.,The Met acquires the piece by exchange -- with no public documentation of any prior owner or collector.
louvre:cl010120706,1,creation,h. 2400 a.C.,"Enmetena, príncipe de Lagash","Girsu (Tello), Mesopotamia","Vaso de plata y cobre fabricado para/por Enmetena, con inscripción real.",https://collections.louvre.fr/en/ark:/53355/cl010120706,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"Vaso de plata y cobre fabricado para/por Enmetena, con inscripción real.","Silver and copper vase made for/by Enmetena, bearing a royal inscription."
louvre:cl010120706,2,excavation,1888,Ernest de Sarzec,"Tello (Girsu), Irak (entonces Imperio Otomano)",Sarzec excava Tello y recupera el vaso entre los hallazgos de esa temporada.,https://fr.wikipedia.org/wiki/Vase_d%27Ent%C3%A9m%C3%A9na,secondary_source,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,Sarzec excava Tello y recupera el vaso entre los hallazgos de esa temporada.,Sarzec excavates Tello and recovers the vase among that season's finds.
louvre:cl010120706,3,gift,1896,Sultán Abdul Hamid II (Imperio Otomano),Estambul / París,"El sultán otomano Abdul Hamid II dona el vaso al Louvre -- regalo diplomático de la autoridad otomana a Francia, no partage de excavación.",https://fr.wikipedia.org/wiki/Vase_d%27Ent%C3%A9m%C3%A9na,secondary_source,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"El sultán otomano Abdul Hamid II dona el vaso al Louvre -- regalo diplomático de la autoridad otomana a Francia, no partage de excavación.","Ottoman Sultan Abdul Hamid II donates the vase to the Louvre -- a diplomatic gift from the Ottoman authority to France, not an excavation partage."
louvre:cl010123454,1,creation,s. XXIII a.C. (reinado de Manishtusu),"Manishtusu, rey de Acad",Mesopotamia (Acad),Obelisco erigido por Manishtusu para conmemorar campañas militares y compras de tierra.,https://collections.louvre.fr/en/ark:/53355/cl010123454,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,Obelisco erigido por Manishtusu para conmemorar campañas militares y compras de tierra.,Obelisk erected by Manishtusu to commemorate military campaigns and land purchases.
louvre:cl010123454,2,transfer,s. XII a.C.,"Shutruk-Nahhunte, rey de Elam","Susa, Persia",El obelisco es llevado como botín de guerra desde Mesopotamia hasta Susa por el rey elamita Shutruk-Nahhunte -- despojo ocurrido más de mil años antes de cualquier intervención francesa.,https://collections.louvre.fr/en/ark:/53355/cl010123454,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,El obelisco es llevado como botín de guerra desde Mesopotamia hasta Susa por el rey elamita Shutruk-Nahhunte -- despojo ocurrido más de mil años antes de cualquier intervención francesa.,The obelisk is carried off as war booty from Mesopotamia to Susa by the Elamite king Shutruk-Nahhunte -- a plunder that took place over a thousand years before any French involvement.
louvre:cl010123454,3,excavation,1897-1898,Jacques de Morgan,"Susa (acrópolis), Persia (actual Irán)",De Morgan excava la acrópolis de Susa bajo el monopolio de excavación exclusivo Francia-Persia y descubre el obelisco.,https://fr.wikipedia.org/wiki/Ob%C3%A9lisque_de_Manishtusu,secondary_source,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,De Morgan excava la acrópolis de Susa bajo el monopolio de excavación exclusivo Francia-Persia y descubre el obelisco.,De Morgan excavates the Susa acropolis under the exclusive Franco-Persian excavation monopoly and discovers the obelisk.
louvre:cl010123454,4,acquisition,1898,Musée du Louvre (partage après fouilles),"París, Francia",El Louvre recibe el obelisco vía partage tras las excavaciones de de Morgan en Susa.,https://collections.louvre.fr/en/ark:/53355/cl010123454,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,El Louvre recibe el obelisco vía partage tras las excavaciones de de Morgan en Susa.,The Louvre receives the obelisk via partage following de Morgan's excavations at Susa.
louvre:cl010120343,1,creation,s. VII a.C.,"Si-Gabbor, sacerdote de Sahar","Neirab, Siria","Estela funeraria tallada para Si-Gabbor, con inscripción en arameo.",https://collections.louvre.fr/en/ark:/53355/cl010120343,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"Estela funeraria tallada para Si-Gabbor, con inscripción en arameo.","Funerary stele carved for Si-Gabbor, with an Aramaic inscription."
louvre:cl010120343,2,excavation,11/11/1891,Trabajadores locales (hallazgo casual),"Neirab, cerca de Alepo, Siria (entonces Imperio Otomano)",La estela es descubierta por casualidad por trabajadores que reparaban terrazas; el hallazgo se reporta al dragomán del consulado francés en Alepo vía un sacerdote franciscano.,https://en.wikipedia.org/wiki/Neirab_steles,secondary_source,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,La estela es descubierta por casualidad por trabajadores que reparaban terrazas; el hallazgo se reporta al dragomán del consulado francés en Alepo vía un sacerdote franciscano.,The stele is found by chance by workers repairing terraces; the discovery is reported to the French consulate's dragoman in Aleppo via a Franciscan priest.
louvre:cl010120343,3,acquisition,1897,Charles Clermont-Ganneau / Musée du Louvre,"Alepo, Siria / París, Francia",Clermont-Ganneau adquiere la estela en nombre de la Comisión del Corpus Inscriptionum Semiticarum; comprada formalmente por el Louvre en 1897.,https://en.wikipedia.org/wiki/Neirab_steles,secondary_source,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,Clermont-Ganneau adquiere la estela en nombre de la Comisión del Corpus Inscriptionum Semiticarum; comprada formalmente por el Louvre en 1897.,Clermont-Ganneau acquires the stele on behalf of the Commission of the Corpus Inscriptionum Semiticarum; formally purchased by the Louvre in 1897.
bm:E_Am1997-Q-793,1,creation,h. 1220-1280 d.C. (datación por radiocarbono),Pueblo taíno (no identificado/a),Jamaica,Figura antropomorfa tallada en madera por artesanos taínos.,https://www.britishmuseum.org/collection/object/E_Am1997-Q-793,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,Figura antropomorfa tallada en madera por artesanos taínos.,Anthropomorphic figure carved in wood by Taino craftspeople.
bm:E_Am1997-Q-793,2,excavation,década de 1730,Desconocido/a,Jamaica,"Hallada en Jamaica en la década de 1730, según la carta de época encontrada por Ostapkowicz en los archivos de la Royal Society -- sin más detalle sobre el hallador o las circunstancias del hallazgo.",https://www.britishmuseum.org/collection/object/E_Am1997-Q-793,secondary_source,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"Hallada en Jamaica en la década de 1730, según la carta de época encontrada por Ostapkowicz en los archivos de la Royal Society -- sin más detalle sobre el hallador o las circunstancias del hallazgo.","Found in Jamaica in the 1730s, according to the period letter located by Ostapkowicz in the Royal Society's archives -- with no further detail on the finder or the circumstances of the find."
bm:E_Am1997-Q-793,3,gift,1757,James Theobald,"Londres, Reino Unido","Donada al Museo Británico por James Theobald bajo el número original Am1757,0520.1, cuatro años después de la fundación del Museo.",https://www.britishmuseum.org/collection/object/E_Am1997-Q-793,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"Donada al Museo Británico por James Theobald bajo el número original Am1757,0520.1, cuatro años después de la fundación del Museo.","Donated to the British Museum by James Theobald under the original number Am1757,0520.1, four years after the Museum's founding."
bm:E_Am1997-Q-793,4,other,1997,Museo Británico / Joanna Ostapkowicz,"Londres, Reino Unido","El número original se había perdido y la pieza fue re-registrada como 'desconocida' (Am1997,Q.793); Ostapkowicz la reidentifica cruzando una carta de archivo de la Royal Society con las medidas del objeto.",https://www.britishmuseum.org/collection/object/E_Am1997-Q-793,secondary_source,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"El número original se había perdido y la pieza fue re-registrada como 'desconocida' (Am1997,Q.793); Ostapkowicz la reidentifica cruzando una carta de archivo de la Royal Society con las medidas del objeto.","The original number had been lost and the piece was re-registered as 'unidentified' (Am1997,Q.793); Ostapkowicz re-identified it by cross-referencing a Royal Society archive letter with the object's measurements."
bm:E_Am1982-28-13,1,creation,antes de julio de 1858,Pueblo cree (no identificado/a),"Río Mackenzie, Territorios del Noroeste, Canadá",Bolsa confeccionada con el pico de un pelícano blanco americano y decorada con trabajo de púas.,https://www.britishmuseum.org/collection/object/E_Am1982-28-13,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,Bolsa confeccionada con el pico de un pelícano blanco americano y decorada con trabajo de púas.,"Bag made from the bill of an American White Pelican, decorated with quillwork."
bm:E_Am1982-28-13,2,other,década de 1850,Mayor George Seton,"Rupert's Land (territorio de la Hudson's Bay Company), Canadá","Recolectada casi con certeza por el mayor George Seton, junto con otros objetos de la misma región -- documentado por una carta de Seton de 1878 conservada en los archivos del Museo.",https://www.britishmuseum.org/collection/object/E_Am1982-28-13,museum_record,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"Recolectada casi con certeza por el mayor George Seton, junto con otros objetos de la misma región -- documentado por una carta de Seton de 1878 conservada en los archivos del Museo.","Almost certainly collected by Major George Seton, along with other objects from the same region -- documented by an 1878 letter from Seton held in the Museum's archives."
bm:E_Am1982-28-13,3,transfer,antes de 1982,Warwickshire Museum,"Warwick, Reino Unido",La pieza pasa a formar parte de la colección del Warwickshire Museum.,https://www.britishmuseum.org/collection/object/E_Am1982-28-13,museum_record,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,La pieza pasa a formar parte de la colección del Warwickshire Museum.,The piece becomes part of the Warwickshire Museum's collection.
bm:E_Am1982-28-13,4,acquisition,1982,British Museum (comprada al Warwickshire Museum),"Londres, Reino Unido",El Museo Británico compra la pieza al Warwickshire Museum.,https://www.britishmuseum.org/collection/object/E_Am1982-28-13,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,El Museo Británico compra la pieza al Warwickshire Museum.,The British Museum purchases the piece from the Warwickshire Museum.
qb:130231,1,creation,antes de 1933,Pueblo lacandón (no identificado/a),"Sivacá, Ocosingo, Chiapas, México",Máscara confeccionada por artesanos lacandones.,https://collections.quaibranly.fr/#/objet/130231,museum_record,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,Máscara confeccionada por artesanos lacandones.,Mask made by Lacandon craftspeople.
qb:130231,2,acquisition,1932-1933,"Jacques y Georgette Soustelle (misión científica, encargada por Paul Rivet)","Sivacá, Chiapas, México","Recolectada durante la misión etnográfica de los Soustelle sobre los pueblos otomí y lacandón, encargada por Paul Rivet.",https://www.persee.fr/doc/jsa_0037-9174_1933_num_25_1_1875,secondary_source,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"Recolectada durante la misión etnográfica de los Soustelle sobre los pueblos otomí y lacandón, encargada por Paul Rivet.","Collected during the Soustelles' ethnographic mission on the Otomi and Lacandon peoples, commissioned by Paul Rivet."
qb:130231,3,transfer,s. XX,Musée de l'Homme (sección América),"París, Francia",Pasa a la colección americanista del Musée de l'Homme.,https://collections.quaibranly.fr/#/objet/130231,museum_record,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,Pasa a la colección americanista del Musée de l'Homme.,Enters the Americas collection of the Musée de l'Homme.
qb:130231,4,transfer,2006,Musée du Quai Branly,"París, Francia",Pasa a la colección del museo nuevo.,https://collections.quaibranly.fr/#/objet/130231,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,Pasa a la colección del museo nuevo.,Enters the new museum's collection.
qb:302286,1,creation,h. 1880-1920,Artesanas/os bereberes (no identificado/a),Argelia (sitio exacto incierto entre 4 topónimos alternativos),"Broche de plata fundida, manufactura bereber tradicional.",https://collections.quaibranly.fr/#/objet/302286,museum_record,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"Broche de plata fundida, manufactura bereber tradicional.","Cast silver brooch, traditional Berber manufacture."
qb:302286,2,acquisition,27/11/1931,"Pabellón de Argelia, Exposición Colonial Internacional de 1931","París, Francia","Adquirida el día del cierre de la Exposición Colonial Internacional de 1931, vía el Pabellón de Argelia -- mismo día y mecanismo que su pieza gemela, qb:302287.",https://collections.quaibranly.fr/#/objet/302286,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,"Adquirida el día del cierre de la Exposición Colonial Internacional de 1931, vía el Pabellón de Argelia -- mismo día y mecanismo que su pieza gemela, qb:302287.","Acquired on the closing day of the 1931 International Colonial Exhibition, via the Algeria Pavilion -- same day and mechanism as its twin piece, qb:302287."
qb:302286,3,transfer,1960-2003,Musée national des arts d'Afrique et d'Océanie (Maghreb),"París, Francia",Integra la colección del museo predecesor especializado en el Magreb antes de su cierre en 2003.,https://collections.quaibranly.fr/#/objet/302286,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,Integra la colección del museo predecesor especializado en el Magreb antes de su cierre en 2003.,Part of the predecessor museum's Maghreb-focused collection before its 2003 closure.
qb:302286,4,transfer,2006,Musée du Quai Branly,"París, Francia",Pasa a la colección del museo nuevo.,https://collections.quaibranly.fr/#/objet/302286,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, britishmuseum.org, collections.quaibranly.fr, persee.fr)",2026-09-03,Pasa a la colección del museo nuevo.,Enters the new museum's collection.
met:328593,1,creation,h. finales del III-comienzos del II milenio a.C.,Cultura BMAC (no identificado/a),"Fars, Irán (probable)","Figura tallada en clorita, calcita, oro y hierro.",https://www.metmuseum.org/art/collection/search/328593,museum_record,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,"Figura tallada en clorita, calcita, oro y hierro.","Figure carved from chlorite, calcite, gold, and iron."
met:328593,2,excavation,comienzos de la década de 1960,Desconocido/a,"Faza, cerca de Shiraz, Fars, Irán","Hallazgo reportado sin excavación científica documentada, junto a otras 5 piezas similares.",https://www.metmuseum.org/art/collection/search/328593,secondary_source,low,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,"Hallazgo reportado sin excavación científica documentada, junto a otras 5 piezas similares.","A reported find with no documented scientific excavation, along with 5 other similar pieces."
met:328593,3,other,antes de 1963,Colección Azizbeghlou,"Teherán, Irán",La pieza integra la colección privada Azizbeghlou antes de ser publicada por Roman Ghirshman en 1963.,https://www.metmuseum.org/art/collection/search/328593,secondary_source,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,La pieza integra la colección privada Azizbeghlou antes de ser publicada por Roman Ghirshman en 1963.,The piece is part of the private Azizbeghlou collection before being published by Roman Ghirshman in 1963.
met:328593,4,acquisition,2010,The Metropolitan Museum of Art,"Nueva York, Estados Unidos","El Met compra la pieza, casi medio siglo después de su aparición en el mercado, sin cadena de custodia documentada entre medio.",https://www.metmuseum.org/art/collection/search/328593,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,"El Met compra la pieza, casi medio siglo después de su aparición en el mercado, sin cadena de custodia documentada entre medio.","The Met purchases the piece, nearly half a century after it surfaced, with no documented chain of custody in between."
met:307438,1,creation,s. XIII-XVI,Cultura prehispánica de Colombia (no identificado/a),Colombia,Adorno nasal de oro.,https://www.metmuseum.org/art/collection/search/307438,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Adorno nasal de oro.,Gold nose ornament.
